timestamp,session_id,turn_id,turn_number,user_text,has_image,last_pid_context,effective_query,query_type,keyword_hits,sideflex_kw,straight_kw,query_series,image_search,vit_top_score,vit_series,vit_dominant,vit_hits_count,siglip_hits_count,graph_triggered_by,graph_candidates_added,graph_contributed,graph_seed_products,graph_compatible,graph_same_series,text_skipped,text_skip_reason,text_hits_count,total_candidates,top1_pid,top1_final_score,top1_ce_score,top1_series,reranked_pids,clarification,tool_calls,tool_names,ai_reply_length,ai_reply_preview,latency_ms,eval_top1_series_ok,eval_sideflex_ok,eval_straight_ok,eval_ref_in_reply,eval_graph_contrib,eval_clarif_ok,eval_vit_series_ok,error
2026-03-03T15:32:14.849,sess_153214_a67209,sess_153214_a67209_t001,1,เครื่อง Krones Modul / Sidel Matrix ใช้ chain รุ่นไหนได้บ้าง? ต้องการ high-speed magnetic system,False,,เครื่อง Krones Modul / Sidel Matrix ใช้ chain รุ่นไหนได้บ้าง? ต้องการ high-speed magnetic system,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,6,movex_chain_LFN_103_MFH,0.0157,0.0,103 MFM PRO Series,movex_chain_LFN_103_MFH|movex_chain_LFN_83_MFM|movex_chain_LF821_K1200|movex_chain_LF821_K1000|movex_chain_LF821_K750,False,0,,1866,สำหรับเครื่อง Krones Modul หรือ Sidel Matrix ที่ต้องการระบบลำเลียงแบบ magnetic system สำหรับงาน high,7102.4,False,False,False,False,False,False,False,
2026-03-03T15:36:54.145,sess_153654_e14bc1,sess_153654_e14bc1_t001,1,ต้องการโซ่สำหรับ accumulation table mass flow กว้างมากที่สุดในแค็ตตาล็อก,False,,ต้องการโซ่สำหรับ accumulation table mass flow กว้างมากที่สุดในแค็ตตาล็อก,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,8,movex_chain_LF882_TAB_K1200,0.0156,0.0,882 Series,movex_chain_LF882_TAB_K1200|movex_chain_LF820_K750|movex_chain_LF880_TAB_K450|movex_chain_LF882_TAB_K1000|movex_chain_LF820_K450,False,0,,1187,สำหรับโซ่ที่ต้องการใช้กับ Accumulation table (mass flow) และต้องการความกว้างมากที่สุด Movex ขอแนะนำร,7543.9,False,False,False,True,False,False,False,
2026-03-03T15:37:39.866,sess_153739_1eb59a,sess_153739_1eb59a_t001,1,ขอ spec ทั้งหมดของ LFN 83 MFM,False,,ขอ spec ทั้งหมดของ LFN 83 MFM,general,1,False,False,83,False,,,False,0,0,none,0,False,,,,False,,0,6,movex_chain_LFN_83_MFM,0.7663,0.0,83 MFM PRO Series,movex_chain_LFN_83_MFM|movex_chain_LFN_103_MFH|movex_sprocket_58801|movex_chain_LF880_TAB_K325|movex_chain_LF821_K750,False,0,,1541,"สวัสดีครับ สำหรับข้อมูลจำเพาะทั้งหมดของ Movex LFN 83 MFM มีดังนี้ครับ:

*   **รหัสรุ่น (Ref):** LFN ",8842.9,True,False,False,True,False,False,False,
2026-03-03T15:38:26.236,sess_153826_c1a3c4,sess_153826_c1a3c4_t001,1,ต้องการโซ่ straight running สำหรับ automotive assembly parts น้ำหนักหนัก ต้องการ Width อย่างน้อย 250 mm,False,,ต้องการโซ่ straight running สำหรับ automotive assembly parts น้ำหนักหนัก ต้องการ Width อย่างน้อย 250 mm,general,8,False,True,,False,,,False,0,0,none,0,False,,,,False,,0,13,movex_chain_LF821_K750,1.7653,0.0,821 Series,movex_chain_LF821_K750|movex_chain_LF821_K1000|movex_chain_LF820_K600|movex_chain_LF820_K400|movex_chain_LF820_K450,False,0,,1305,สำหรับความต้องการโซ่ตรง (straight running chain) ที่ใช้สำหรับชิ้นส่วนประกอบยานยนต์ที่มีน้ำหนักมาก แล,9955.7,False,False,True,True,False,False,False,
2026-03-03T15:39:44.658,sess_153944_3b1411,sess_153944_3b1411_t001,1,Sprocket Art.Nr. 55601 ใช้ได้กับ chain รุ่นไหน?,False,,Sprocket Art.Nr. 55601 ใช้ได้กับ chain รุ่นไหน?,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,6,movex_sprocket_54201,0.0161,0.0,820 Series,movex_sprocket_54201|movex_sprocket_58801|movex_sprocket_57801|movex_sprocket_55601|movex_sprocket_54401,False,0,,96,Sprocket Art.Nr. 55601 ใช้ได้กับโซ่รุ่น 882 Series ครับ (และยังเหมาะสำหรับ Series 8257 ด้วยครับ),2308.4,False,False,False,True,False,False,False,
2026-03-03T15:40:56.827,sess_154056_eb2e47,sess_154056_eb2e47_t001,1,ต้องการโซ่ standard สำหรับ packaging line ทั่วไป,False,,ต้องการโซ่ standard สำหรับ packaging line ทั่วไป,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,11,movex_chain_LF820_K325,0.0161,0.0,820 Series,movex_chain_LF820_K325|movex_chain_LF820_K600|movex_chain_LF821_K1200|movex_chain_LF880_TAB_K325|movex_chain_LF820_K450,True,0,,654,"สวัสดีครับ Movex Assistant ยินดีให้บริการครับผม

เพื่อแนะนำโซ่ standard สำหรับ packaging line ได้ตรง",5222.4,False,False,False,True,False,False,False,
2026-03-03T19:16:12.141,sess_191612_cadaa2,sess_191612_cadaa2_t001,1,Sprocket Art.Nr. 55601 ใช้ได้กับ chain รุ่นไหน?,False,,Sprocket Art.Nr. 55601 ใช้ได้กับ chain รุ่นไหน?,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,9,movex_sprocket_54201,0.0161,0.0,820 Series,movex_sprocket_54201|movex_sprocket_58801|movex_sprocket_57801|movex_sprocket_55601|movex_sprocket_54401,False,0,,106,"Sprocket Art.Nr. 55601 สามารถใช้ได้กับ chain รุ่น LF882_TAB_K750, LF882_TAB_K1000 และ LF882_TAB_K120",3003.5,False,False,False,True,False,False,False,
2026-03-03T21:23:27.417,sess_212327_f06347,sess_212327_f06347_t001,1,ต้องการโซ่ที่น้ำหนักเบาที่สุดต่อเมตร เพื่อลด energy consumption ,False,,ต้องการโซ่ที่น้ำหนักเบาที่สุดต่อเมตร เพื่อลด energy consumption ,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,11,movex_chain_LF820_K600,0.0155,0.0,820 Series,movex_chain_LF820_K600|movex_chain_LFN_83_MFM|movex_chain_LFN_103_MFH|movex_chain_LF821_K1200|movex_chain_LF820_K400,False,1,filter_product_specs,136,จากข้อมูลที่ค้นพบ โซ่ที่มีน้ำหนักเบาที่สุดต่อเมตรเพื่อช่วยลดการใช้พลังงานคือ Movex รุ่น LF 820 K325 ,5138.7,False,False,False,True,False,False,False,
2026-03-03T21:23:51.379,sess_212351_a6a310,sess_212351_a6a310_t001,1,ต้องการโซ่ straight running สำหรับ automotive assembly parts น้ำหนักหนัก ต้องการ Width อย่างน้อย 250 mm,False,,ต้องการโซ่ straight running สำหรับ automotive assembly parts น้ำหนักหนัก ต้องการ Width อย่างน้อย 250 mm,general,8,False,True,,False,,,False,0,0,none,0,False,,,,False,,0,13,movex_chain_LF821_K750,1.7653,0.0,821 Series,movex_chain_LF821_K750|movex_chain_LF821_K1000|movex_chain_LF820_K600|movex_chain_LF820_K400|movex_chain_LF820_K450,False,0,,1274,สำหรับงานลำเลียงชิ้นส่วนยานยนต์ที่มีน้ำหนักมากและต้องการโซ่แบบ straight running ที่มีความกว้างอย่างน,7191.9,False,False,True,True,False,False,False,
2026-03-03T21:25:25.878,sess_212525_3e289b,sess_212525_3e289b_t001,1,ต้องการโซ่ที่น้ำหนักเบาที่สุดต่อเมตร เพื่อลด energy consumption ,False,,ต้องการโซ่ที่น้ำหนักเบาที่สุดต่อเมตร เพื่อลด energy consumption ,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,11,movex_chain_LF820_K600,0.0155,0.0,820 Series,movex_chain_LF820_K600|movex_chain_LFN_83_MFM|movex_chain_LFN_103_MFH|movex_chain_LF821_K1200|movex_chain_LF820_K400,False,1,filter_product_specs,214,สำหรับโซ่ที่น้ำหนักเบาที่สุดต่อเมตร เพื่อช่วยลดการใช้พลังงาน (energy consumption) นะครับ จากการตรวจส,7638.5,False,False,False,True,False,False,False,
2026-03-03T21:25:59.616,sess_212559_9e2683,sess_212559_9e2683_t001,1,Sprocket Art.Nr. 55601 ใช้ได้กับ chain รุ่นไหน?,False,,Sprocket Art.Nr. 55601 ใช้ได้กับ chain รุ่นไหน?,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,9,movex_sprocket_54201,0.0161,0.0,820 Series,movex_sprocket_54201|movex_sprocket_58801|movex_sprocket_57801|movex_sprocket_55601|movex_sprocket_54401,False,0,,106,"Sprocket Art.Nr. 55601 สามารถใช้ได้กับ chain รุ่น LF882_TAB_K750, LF882_TAB_K1000 และ LF882_TAB_K120",2305.0,False,False,False,True,False,False,False,
