timestamp,session_id,turn_id,turn_number,user_text,has_image,last_pid_context,effective_query,query_type,keyword_hits,sideflex_kw,straight_kw,query_series,image_search,vit_top_score,vit_series,vit_dominant,vit_hits_count,siglip_hits_count,graph_triggered_by,graph_candidates_added,graph_contributed,graph_seed_products,graph_compatible,graph_same_series,text_skipped,text_skip_reason,text_hits_count,total_candidates,top1_pid,top1_final_score,top1_ce_score,top1_series,reranked_pids,clarification,tool_calls,tool_names,ai_reply_length,ai_reply_preview,latency_ms,eval_top1_series_ok,eval_sideflex_ok,eval_straight_ok,eval_ref_in_reply,eval_graph_contrib,eval_clarif_ok,eval_vit_series_ok,error
2026-02-23T16:26:51.047,sess_162624_0738c6,sess_162624_0738c6_t002,2,สเตอร์นั้นผลิตยังไง,False,54901,54901 สเตอร์นั้นผลิตยังไง,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,10,movex_sprocket_54901,0.7261,3.3707,880 Series,movex_sprocket_54901|movex_chain_LF820_K325|movex_chain_LF880_TAB_K325|movex_chain_LF880_TAB_K450|movex_chain_LF821_K1200,False,0,,529,"สเตอร์ Movex รุ่น 54901 นั้นผลิตด้วยกระบวนการ **Injection Molded (Stampata)** หรือการฉีดขึ้นรูปครับ
",5902.1,False,False,False,True,False,False,False,
2026-02-23T16:27:18.394,sess_162712_4a9b86,sess_162712_4a9b86_t001,1,LF820 K325 workload เท่าไหร่,False,,LF820 K325 workload เท่าไหร่,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,7,movex_chain_LF820_K325,0.9792,5.2868,820 Series,movex_chain_LF820_K325|movex_chain_LF820_K400|movex_chain_LF880_TAB_K325|movex_chain_LF820_K750|movex_chain_LF820_K450,False,0,,72,สำหรับสายพานรุ่น LF 820 K325 สามารถรับน้ำหนักใช้งานสูงสุดได้ 1625 N ครับ,3095.9,False,False,False,True,False,False,False,
2026-02-23T16:27:29.968,sess_162723_d08d02,sess_162723_d08d02_t001,1,มีสายพานที่เลี้ยวได้ไหม,False,,มีสายพานที่เลี้ยวได้ไหม,general,0,True,False,,False,,,False,0,0,none,0,False,,,,False,,0,10,movex_chain_LFN_83_MFM,1.1472,-1.4948,83 MFM PRO Series,movex_chain_LFN_83_MFM|movex_chain_LFN_103_MFH|movex_chain_LF882_TAB_K750|movex_chain_LF880_TAB_K450|movex_chain_LF882_TAB_K1200,False,0,,453,มีสายพานที่เลี้ยวได้ครับ/ค่ะ เพื่อให้ Movex Assistant แนะนำได้ตรงกับความต้องการที่สุด ขอสอบถามข้อมูล,5228.7,False,True,False,False,False,False,False,
2026-02-23T16:27:47.025,sess_162738_cb6cc0,sess_162738_cb6cc0_t001,1,54901 ใช้กับสายพานตัวไหน,False,,54901 ใช้กับสายพานตัวไหน,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,10,movex_sprocket_54901,0.7808,3.2255,880 Series,movex_sprocket_54901|movex_chain_LF880_TAB_K325|movex_chain_LF880_TAB_K450|movex_sprocket_54401|movex_sprocket_54201,False,0,,456,สำหรับ Sprocket รุ่น 54901 ซึ่งเป็น Sideflexing Sprocket ในซีรีส์ 880 นะคะ สามารถใช้กับสายพานรุ่นต่อ,5880.6,False,False,False,True,False,False,False,
2026-02-23T16:49:32.716,sess_164932_4f6ca3,sess_164932_4f6ca3_t001,1,,True,,ลูกค้าส่งรูปภาพมา,image,0,False,False,,True,0.9626,820,True,0,0,none,0,False,,,,False,,0,8,movex_chain_LF820_K325,0.0208,0.0,820 Series,movex_chain_LF820_K325|movex_chain_LF820_K750|movex_chain_LF820_K600|movex_chain_LF820_K450|movex_sprocket_54301,False,0,,1023,จากภาพที่ท่านส่งมา คาดว่านี่คือสายพาน Movex รุ่น **LF 820 K325** ครับ เป็นสายพานแบบ Straight Running,5609.8,False,False,False,True,False,False,False,
2026-02-23T16:49:57.141,sess_164946_e7c83f,sess_164946_e7c83f_t001,1,,True,,ลูกค้าส่งรูปภาพมา,image,0,False,False,,True,0.9152,880,True,0,0,none,0,False,,,,False,,0,4,movex_chain_LF880_TAB_K450,0.0209,0.0,880 Series,movex_chain_LF880_TAB_K450|movex_chain_LF880_TAB_K325|movex_sprocket_54901|movex_sprocket_55001,True,0,,686,จากภาพที่ลูกค้าส่งมา เป็นสายพานแบบเลี้ยวได้ (Sideflexing Chain) ในซีรีส์ 880 ครับ และทำจากวัสดุ Low ,7144.3,False,False,False,True,False,False,False,
2026-02-23T16:50:29.450,sess_165007_b6bb1a,sess_165007_b6bb1a_t001,1,เลี้ยวได้ไหม,True,,เลี้ยวได้ไหม,image,0,True,False,,True,0.966,820,True,0,0,none,0,False,,,,False,,0,8,movex_sprocket_54201,0.7157,6.8741,820 Series,movex_sprocket_54201|movex_sprocket_54401|movex_sprocket_54301|movex_chain_LF820_K325|movex_chain_LF820_K400,False,0,,603,จากภาพที่ท่านส่งมาเป็นสายพานรุ่น LF 820 K325 นะครับ สายพานรุ่นนี้เป็นแบบ Straight Running Chain หรือ,5046.0,False,False,False,True,False,False,False,
2026-02-23T16:50:51.080,sess_165037_dffded,sess_165037_dffded_t001,1,workload เท่าไหร่,True,,workload เท่าไหร่,image,0,False,False,,True,0.9765,820,True,0,0,none,0,False,,,,False,,0,8,movex_sprocket_54201,0.7158,6.6097,820 Series,movex_sprocket_54201|movex_sprocket_54301|movex_sprocket_54401|movex_chain_LF820_K325|movex_chain_LF820_K400,False,0,,142,"จากภาพที่คุณลูกค้าให้มา เป็นสายพานรุ่น LF 820 K325 นะครับ

สายพานรุ่นนี้มี **Max. Working Load (น้ำห",3939.5,False,False,False,True,False,False,False,
2026-02-23T16:51:01.795,sess_165037_dffded,sess_165037_dffded_t002,2,กว้างเท่าไหร่,False,LF 820 K325,LF 820 K325 กว้างเท่าไหร่,general,3,False,False,820,False,,,False,0,0,none,0,False,,,,False,,0,9,movex_sprocket_54301,0.7,6.5343,820 Series,movex_sprocket_54301|movex_sprocket_54201|movex_sprocket_54401|movex_chain_LF820_K325|movex_chain_LF820_K450,False,0,,63,สายพานรุ่น LF 820 K325 มีความกว้างหน้าอยู่ที่ **82.5 มม.** ครับ,2308.2,True,False,False,True,False,False,False,
2026-02-23T16:51:34.838,sess_165107_e72e0f,sess_165107_e72e0f_t001,1,ใช้สเตอร์ตัวไหน,True,,ใช้สเตอร์ตัวไหน,image,0,False,False,,True,0.9393,880,True,0,0,none,0,False,,,,False,,0,4,movex_sprocket_54901,0.7218,7.1026,880 Series,movex_sprocket_54901|movex_sprocket_55001|movex_chain_LF880_TAB_K450|movex_chain_LF880_TAB_K325,False,0,,334,จากรูปภาพเป็นสายพานรุ่น 880 Series Sideflexing Chain สามารถใช้ร่วมกับสเตอร์ Drive ได้ 2 รุ่น ดังนี้ค,5156.2,False,False,False,True,False,False,False,
2026-02-23T16:51:53.901,sess_165107_e72e0f,sess_165107_e72e0f_t002,2,สเตอร์นั้นผลิตยังไง,False,54901,54901 สเตอร์นั้นผลิตยังไง,general,4,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,15,movex_sprocket_54901,0.7261,3.3707,880 Series,movex_sprocket_54901|movex_chain_LF820_K325|movex_chain_LF880_TAB_K325|movex_chain_LF880_TAB_K450|movex_chain_LF821_K1200,False,0,,520,"สำหรับสเตอร์รุ่น 54901 นะครับ ผลิตด้วยกระบวนการ Injection Molded (แบบฉีดขึ้นรูป) ครับ

โดยใช้เครื่อง",8819.4,False,False,False,True,False,False,False,
2026-02-23T16:52:59.580,sess_165248_deb2f0,sess_165248_deb2f0_t001,1,LF820 K325 workload เท่าไหร่,False,,LF820 K325 workload เท่าไหร่,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,7,movex_chain_LF820_K325,0.9792,5.2868,820 Series,movex_chain_LF820_K325|movex_chain_LF820_K400|movex_chain_LF880_TAB_K325|movex_chain_LF820_K750|movex_chain_LF820_K450,False,0,,83,สายพานรุ่น LF 820 K325 รับน้ำหนักสูงสุด (Max Working Load) ได้ 1625 นิวตัน ครับ/ค่ะ,2726.1,False,False,False,True,False,False,False,
2026-02-23T16:53:28.892,sess_165248_deb2f0,sess_165248_deb2f0_t002,2,มีตัวที่รับได้หนักกว่านี้ไหมที่เป็นตัวที่วิ่งทางตรง,False,LF 820 K325,LF 820 K325 มีตัวที่รับได้หนักกว่านี้ไหมที่เป็นตัวที่วิ่งทางตรง,general,5,False,True,820,False,,,False,0,0,none,0,False,,,,False,,0,10,movex_sprocket_54301,0.7,6.5343,820 Series,movex_sprocket_54301|movex_sprocket_54201|movex_sprocket_54401|movex_chain_LF820_K325|movex_chain_LF820_K400,False,1,filter_product_specs,600,"มีสายพานวิ่งทางตรงหลายรุ่นเลยครับ/ค่ะ ที่สามารถรับน้ำหนักได้มากกว่า 1625 นิวตัน:

*   **Movex 821 Se",6032.3,True,False,False,True,False,False,False,
2026-02-23T16:54:01.528,sess_165355_3b44d6,sess_165355_3b44d6_t001,1,มีสายพานที่เลี้ยวได้ไหม,False,,มีสายพานที่เลี้ยวได้ไหม,general,7,True,False,,False,,,False,0,0,none,0,False,,,,False,,0,13,movex_chain_LFN_83_MFM,1.1472,-1.4948,83 MFM PRO Series,movex_chain_LFN_83_MFM|movex_chain_LFN_103_MFH|movex_chain_LF882_TAB_K750|movex_chain_LF880_TAB_K450|movex_chain_LF882_TAB_K1200,False,0,,455,"รบกวนขอสอบถามข้อมูลเพิ่มเติมเพื่อแนะนำสายพานที่เหมาะสมที่สุดให้นะคะ

*   **ความกว้างของสายพานที่ต้อง",3532.9,False,True,False,False,False,False,False,
2026-02-23T17:09:55.110,sess_170955_efa14a,sess_170955_efa14a_t001,1,ใช้สเตอร์ตัวไหน,True,,ใช้สเตอร์ตัวไหน,image,0,False,False,,True,0.9393,880,True,0,0,none,0,False,,,,False,,0,4,movex_sprocket_54901,0.7218,7.1026,880 Series,movex_sprocket_54901|movex_sprocket_55001|movex_chain_LF880_TAB_K450|movex_chain_LF880_TAB_K325,False,0,,363,จากรูปภาพที่คุณลูกค้าให้มา คาดว่าน่าจะเป็นสายพานซีรีส์ 880 Sideflexing นะครับ/คะ สำหรับสเตอร์ที่สามา,8987.6,False,False,False,True,False,False,False,
2026-02-23T17:10:22.015,sess_170955_efa14a,sess_170955_efa14a_t002,2,สเตอร์นั้นผลิตยังไง,False,movex_sprocket_54901 movex_sprocket_55001 movex_chain_LF880_TAB_K450 54901 55001,movex_sprocket_54901 movex_sprocket_55001 movex_chain_LF880_TAB_K450 สเตอร์นั้นผลิตยังไง,general,0,False,False,,False,,,False,0,0,none,0,False,,,,False,,0,6,movex_sprocket_55001,0.9809,6.8589,880 Series,movex_sprocket_55001|movex_sprocket_54901|movex_sprocket_54401|movex_chain_LF880_TAB_K450|movex_chain_LF882_TAB_K750,False,0,,660,สเตอร์ทั้งสองรุ่น ได้แก่ **รุ่น 54901 (10 ฟัน)** และ **รุ่น 55001 (12 ฟัน)** ผลิตโดยกระบวนการ **Inje,2429.9,False,False,False,True,False,False,False,
